job_title,company_name,location,job_link,description,required_skills,posting_date
Commercial B2B – Solutions informatiques / SaaS (Prospection & Closing),TechNet World,"Tunis, Tunis, Tunisie",https://www.tanitjobs.com/job/1978758/commercial-b2b-solutions-informatiques-saas-prospection-closing/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Ben arous » Commercial B2B – Solutions informatiques / SaaS (Prospection & Closing) Dans le cadre de l’évolution de ses activités, TNW recrute un(e) Commercial(e) B2B pour la vente d’une solution informatique / SaaS destinée aux PME. ⚠️ Poste orienté VENTE, PROSPECTION et CLOSING. --> Il s’agit de vente réelle, pas de relation client passive. Emploi Tunisie » Offres d'emploi à Ben arous » Commercial B2B – Solutions informatiques / SaaS (Prospection & Closing)","git, r",Il'y a 4 semaines
Chef de projet Data (Réseaux),Netcom Active Services,"Centre Urbain Nord, Ariana, Tunisie",https://www.tanitjobs.com/job/1984220/chef-de-projet-data-réseaux/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Sélectionnez Gouvernorat » Chef de projet Data (Réseaux) En tant que Chef de Projet Data, vous êtes responsable de l’évolution, de la fiabilité et du bon fonctionnement des services Data Fixes de l’entreprise (FTTH, FTTO, accès data et services associés). Vous intervenez sur les projets d’évolution des offres, des mécanismes d’activation et de gestion des CPE (autoprovisioning, supervision, gestion à distance), en lien avec les équipes métiers et nos partenaires/fournisseurs. Vous êtes rattaché au Responsable du pôle Expertise (Projets + Support N2). Missions principales Gestion de projets Data Fixe CPE, autoprovisioning et gestion à distance: Rédaction de spécifications fonctionnelles et techniques: Relation partenaires: Compétences requises Compétences techniques : Compétences comportementales : Emploi Tunisie » Offres d'emploi à Sélectionnez Gouvernorat » Chef de projet Data (Réseaux)","go, r",Il'y a 6 jours
Commercial IT Freelance,A & N Smart Solutions,"Sousse, Sousse, Tunisie",https://www.tanitjobs.com/job/1984188/commercial-it-freelance/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Sousse » Commercial IT Freelance Dans le cadre du développement commercial d’une solution SaaS à forte valeur ajoutée, nous recherchons un Commercial IT Freelance 100% autonome pour assurer la prospection et l’acquisition de nouveaux clients B2B. Identifier et prospecter de nouveaux clients (marché tunisien et international) Présenter la solution et en démontrer la valeur ajoutée Négocier et conclure les ventes Développer et gérer votre propre portefeuille clients 40% de commission sur chaque vente réalisée Revenus illimités selon performance Travail totalement autonome Support technique assuré par notre équipe Cette opportunité peut évoluer vers une collaboration à long terme avec davantage de responsabilités selon les résultats obtenus. Bac +3 minimum en commerce, commerce international ou techniques de vente Première expérience appréciée en vente de solutions IT ou SaaS Excellente communication en français et en anglais Forte autonomie, sens de l’organisation et orientation résultats Mobilité et liberté d’action sur le territoire tunisien (et au-delà) Nous serons ravis d’échanger avec vous afin d’évaluer votre potentiel et votre approche commerciale. Merci d’envoyer votre CV accompagné d’un message de motivation détaillant votre stratégie de prospection et ce qui vous distingue des autres candidats. Emploi Tunisie » Offres d'emploi à Sousse » Commercial IT Freelance","excel, go, r",Il'y a 1 jour
DEVELOPPEUR BACK-END PYTHON FREELANCE,ABSYS,"Tunis, Tunis, Tunisie",https://www.tanitjobs.com/job/1971695/developpeur-back-end-python-freelance/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi en Tunisie » DEVELOPPEUR BACK-END PYTHON FREELANCE En tant que membre clé de notre équipe de développement, tu participeras activement à la conception et à la mise en œuvre de solutions logicielles innovantes. Tes principales responsabilités seront les suivantes : Formation et expérience Compétences techniques Qualités professionnelles Ce que nous proposons : Emploi Tunisie » Offres d'emploi en Tunisie » DEVELOPPEUR BACK-END PYTHON FREELANCE","python, r",Il'y a 3 semaines
Technicien Support Mobile (GSM),Netcom Active Services,"Centre Urbain Nord, Ariana, Tunisie",https://www.tanitjobs.com/job/1983863/technicien-support-mobile-gsm/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Ariana » Technicien Support Mobile (GSM) Assurer le traitement, le suivi et la résolution des incidents liés aux services mobiles (GSM), dans le respect des délais et des procédures internes, afin de garantir la continuité et la qualité de service. Activités principales - Gestion des incidents Compétences techniques requises Compétences comportementales Conditions de travail Une rémunération attractive Plus des primes attractives sur objectifs liées à vos performances Régime 40H /Semaine du Lundi au Vendredi Tickets restaurants dès le premier mois. Une formation rémunérée et continue Assurance groupe (après la titularisation). Un plan de carrière et un cadre de travail agréable Emploi Tunisie » Offres d'emploi à Ariana » Technicien Support Mobile (GSM)",r,Il'y a 1 semaine
Commercial Logiciels IA (SMCL001),Smart Conseil,"Cité El Ghazala, Ariana, Tunisie",https://www.tanitjobs.com/job/1980957/commercial-logiciels-ia-smcl001/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Aida, cité el Ghazala » Commercial Logiciels IA (SMCL001) Smart Conseil est un éditeur de logiciels avec une branche conseille spécialisée dans l’intelligence artificielle, le Big Data et les technologies de demain. Nous développons des solutions innovantes pour la maintenance prédictive, la connaissance client et les modèles prédictifs comportementaux, tout en accompagnant nos clients dans leurs projets d’ingénierie des données, d’apprentissage automatique et de science des données. Pour soutenir notre croissance, nous recherchons un(e) Assistant(e) Commercial(e) pour renforcer notre équipe dynamique. En tant que commercial logiciel IA, votre rôle principal sera de promouvoir et de vendre des solutions logicielles basées sur l'intelligence artificielle en Tunisie, à nos clients potentiels. Vous serez responsable de la génération de leads, du développement des affaires et de la conclusion de contrats avec les clients. Vous travaillerez en étroite collaboration avec l'équipe de développement de produits et le service marketing pour atteindre les objectifs de vente et de croissance de l'entreprise. - Identifier et cibler de nouveaux clients potentiels pour les solutions logicielles IA. - Prospecter activement et générer des leads qualifiés grâce à des appels, des courriels, des réseaux sociaux, des salons professionnels, etc. - Comprendre les besoins et les défis des clients et proposer des solutions IA adaptées à leurs besoins. - Effectuer des démonstrations de produits et présenter les avantages de nos solutions logicielles IA. - Négocier les conditions commerciales et conclure les contrats avec les clients. - Assurer le suivi des ventes, gérer les comptes clients existants et développer des relations à long terme. - Collaborer avec l'équipe de développement de produits pour transmettre les commentaires des clients et contribuer à l'amélioration continue des produits. - Participer à des événements professionnels et représenter l'entreprise de manière professionnelle. - Maintenir une connaissance approfondie des tendances du marché et des concurrents dans le domaine de l'IA et des logiciels. - Expérience éprouvée en vente de logiciels ou de solutions technologiques, de préférence dans le domaine de l'intelligence artificielle. - Compréhension solide des concepts d'intelligence artificielle et de leurs applications dans le monde des affaires. - Excellentes compétences en communication et en négociation, avec la capacité de présenter de manière convaincante les avantages des solutions IA. - Forte orientation client et capacité à établir des relations solides avec les clients. - Capacité à travailler de manière autonome, à gérer efficacement son temps et à respecter les objectifs de vente. - Capacité à comprendre les besoins techniques des clients et à travailler en collaboration avec l'équipe de développement de produits. - Maîtrise de l'anglais et du français, à l'oral et à l'écrit. Emploi Tunisie » Offres d'emploi à Aida, cité el Ghazala » Commercial Logiciels IA (SMCL001)","excel, go, r",Il'y a 3 semaines
Data scientist​ (SDS0100),Smart Conseil,"Ariana, Ariana, Tunisie",https://www.tanitjobs.com/job/1984244/data-scientist-sds0100/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à TUNIS » Data scientist​ (SDS0100) Smart Conseil est un éditeur de logiciels, nous offrons à nos clients des solutions dans le domaine de l'intelligence artificielle et la data science ainsi qu'une expertise pour accompagner leur processus de transformation digitale.​ Qualités requises : ​ Emploi Tunisie » Offres d'emploi à TUNIS » Data scientist​ (SDS0100)","git, r",Il'y a 6 jours
Chargé(e) de Community Management & Projets Digitaux (évolutif),Jendex Group,"Tunis, Tunis, Tunisie",https://www.tanitjobs.com/job/1983201/chargé-e-de-community-management-projets-digitaux-évolutif/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Jendouba » Chargé(e) de Community Management & Projets Digitaux (évolutif) Le poste proposé s’inscrit dans un cadre évolutif et polyvalent, incluant : Community Management Commerce international Business Intelligence Développement Back-end & Front-end La mission principale au démarrage sera orientée Community Management, avec une montée progressive vers les autres volets selon profil et performance. Missions principales (phase initiale) Vous serez amenée principalement à : Travailler sur les réseaux sociaux (gestion et animation) Préparer des posts en utilisant des outils comme ChatGPT ou autres outils d’assistance (ex : Nano Banana) Assurer la communication (l’anglais est un atout important) Réaliser des études de marché Tracer et analyser les leads Analyser les retours et performances des campagnes sponsorisées Avoir une compréhension de base du sponsoring Facebook & Instagram Avoir une notion des outils d’automatisation et de planification des publications Aucune compétence avancée en design n’est requise. Dans un second temps, selon progression et implication, vous pourrez être amenée à intervenir sur : Développement Back-end (principalement PHP / Symfony, Python, Java Spring boot, Vuejs, Angular) Intégration de modules IA (API ou microservice type Python / Flask) Business Intelligence Utilisation d’outils comme Jira, GitLab CI/CD Environnements AWS, Docker, Kubernetes Toutefois, l’entretien sera principalement orienté sur : Community Management Communication (notamment en anglais) Business Intelligence Emploi Tunisie » Offres d'emploi à Jendouba » Chargé(e) de Community Management & Projets Digitaux (évolutif)","angular, aws, ci/cd, docker, flask, git, java, kubernetes, php, python, r, spring, symfony",Il'y a 1 semaine
Stage PFE Dev Odoo (SPODSM01),Smart Conseil,"Cité El Ghazala, Ariana, Tunisie",https://www.tanitjobs.com/job/1982801/stage-pfe-dev-odoo-spodsm01/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Aida, cité el Ghazala » Stage PFE Dev Odoo (SPODSM01) SMART Conseil est un éditeur de logiciels innovants, spécialisé en Data Science et en Intelligence Artificielle. Nous concevons des solutions d’IA à forte valeur ajoutée, reposant sur des technologies modernes et performantes. Dans le cadre de notre développement, nous recherchons un(e) stagiaire PFE en développement Python/Odoo pour rejoindre notre équipe technique dynamique et motivée. Pourquoi rejoindre Smart Conseil ? Emploi Tunisie » Offres d'emploi à Aida, cité el Ghazala » Stage PFE Dev Odoo (SPODSM01)","python, r",Il'y a 2 semaines
Développeur Web (Angular /Springboot) F/H,Safran Tunisie,"Soliman, Nabeul, Tunisie",https://www.tanitjobs.com/job/1915605/développeur-web-angular-springboot-f-h/?backPage=&searchID=1772106307.6119,Emploi Tunisie » Offres d'emploi en Tunisie » Développeur Web (Angular /Springboot) F/H Emploi Tunisie » Offres d'emploi en Tunisie » Développeur Web (Angular /Springboot) F/H,"angular, r, spring",Il'y a 2 jours
VENDEUSE CAISSIERE,KITTY ANIMAUX,"Menzah 5, Ariana, Tunisie",https://www.tanitjobs.com/job/1980150/vendeuse-caissiere/?backPage=&searchID=1772106307.6119,Emploi Tunisie » Offres d'emploi à Ariana Manzah 5 » VENDEUSE CAISSIERE Emploi Tunisie » Offres d'emploi à Ariana Manzah 5 » VENDEUSE CAISSIERE,,Il'y a 3 semaines
Consultant IA & Automatisation N8N,hold conseil méditerranée,"Bardo, Tunis, Tunisie",https://www.tanitjobs.com/job/1980305/consultant-ia-automatisation-n8n/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à BARDO » Consultant IA & Automatisation N8N Dans le cadre de sa transformation digitale, notre entreprise souhaite intégrer l’intelligence artificielle et les nouvelles technologies afin d’optimiser ses processus internes, améliorer la productivité des équipes et structurer les workflows de travail. Nous recherchons un(e) Consultant(e) IA & Automatisation, intervenant comme expert technique, capable de faire le lien entre les métiers, les outils de travail et les solutions basées sur l’intelligence artificielle, en collaboration avec la direction. Missions principales Maîtriser et exploiter l’outil n8n pour la création et l’automatisation de workflows Mettre en place des solutions IA adaptées aux besoins de l’entreprise Automatiser et optimiser les workflows et les outils existants Connecter les solutions IA aux systèmes internes. Assurer une veille technologique continue en matière d’intelligence artificielle et d’automatisation Profil technique et opérationnel, spécialisé en automatisation et IA Excellente maîtrise de n8n Bonne compréhension des outils métiers et des flux de données Capacité à proposer et implémenter des solutions techniques validées par la direction Maîtrise parfaite du français, à l’oral comme à l’écrit Autonomie, rigueur et sens de l’organisation Aucun rôle managérial ou décisionnel attendu Type de collaboration : CDI / CDD / Consultant / Freelance (à définir) Rémunération : selon profil et expérience Poste évolutif selon les besoins et projets de l’entreprise Emploi Tunisie » Offres d'emploi à BARDO » Consultant IA & Automatisation N8N","excel, git, r",Il'y a 3 semaines
DevOps Engineer,Streamwide,"Les berges du lac, Tunis, Tunisie",https://www.tanitjobs.com/job/1981802/devops-engineer/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Sélectionnez Gouvernorat » DevOps Engineer We are currently looking for a DevOps Engineer. Being in the DevOps team means to shareunderstanding between developers and operations, and sharing responsibility for the softwarewe build. That means increasing transparency, communication, and collaboration acrossdevelopment, operations, and ""the business"". Key Responsibilities : • Maintaining and extending the product installation procedures• Troubleshooting platform configuration issues related to Linux based services (nginx, mysql, etc)• Developing Continuous Delivery systems• Building and maintaining internal and external procedures and RPM packages• Interacting with product development teams Ideal Candidate Profile : • Advanced Linux operating systems knowledge and experience (Red Hat is an advantage)• Troubleshooting skills (fluent Linux command line usage)• Scripting (Bash) • Experience with CI/CD tools (Jenkins, GitLab)• Experience in the packaging (RPM)• Network - Basic network understanding (DNS, TCP/IP)• Experience with Ansible is a plus. Emploi Tunisie » Offres d'emploi à Sélectionnez Gouvernorat » DevOps Engineer","ci/cd, git, go, jenkins, linux, mysql, nginx, r",Il'y a 2 semaines
Technicien Systèmes et Réseaux,STE COLOR CONSEIL,"Djerba, Mednine, Tunisie",https://www.tanitjobs.com/job/1982144/technicien-systèmes-et-réseaux/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à MIDOUN » Technicien Systèmes et Réseaux Contexte et présentation de l’entreprise Color Conseil est une société de services dynamique et innovante. Nous disposons d’une équipe informatique intégrée qui gère l’infrastructure serveurs et développe des outils internes afin d’optimiser les processus métiers de nos collaborateurs à l'international. Dans le cadre de notre expansion, nous recrutons un Technicien Systèmes et Réseaux pour piloter notre infrastructure IT, assurer le support multi-sites et accompagner la croissance de nos projets technologiques. Missions principales En tant que Technicien Systèmes et Réseaux, vous serez amené à : Pourquoi nous rejoindre ? Compétences techniques Compétences fonctionnelles et qualités personnelles Emploi Tunisie » Offres d'emploi à MIDOUN » Technicien Systèmes et Réseaux",r,Il'y a 2 semaines
Ingénieur réseaux et sécurité informatique,Serma International,"Technopôle El Ghazala, Ariana, Tunisie",https://www.tanitjobs.com/job/1981859/ingénieur-réseaux-et-sécurité-informatique/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Ariana » Ingénieur réseaux et sécurité informatique Notre société SERMA INTERNATIONAL, implantée au pôle technologique El Ghazela ARIANA (TUNIS), est une filiale du groupe français SERMA opérant dans le domaine de l'électronique, principalement dans les secteurs automobile, ferroviaire et aéronautique ainsi que dans la sécurité des systèmes d’information. Nous sommes à la recherche d’un(e) Ingénieur(e) réseaux et sécurité informatique dont la mission principale sera : Emploi Tunisie » Offres d'emploi à Ariana » Ingénieur réseaux et sécurité informatique",r,Il'y a 2 semaines
Network And System Administrator,Ozeol,"Sahloul, Sousse, Tunisie",https://www.tanitjobs.com/job/1912373/network-and-system-administrator/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Sélectionnez Gouvernorat » Network And System Administrator À propos de nous : Ozeol est un leader mondial dans le domaine du déstockage B2B, spécialisé dans l'achat de produits excédentaires tels que des textiles, jouets, chaussures, et bien plus encore. En pleine expansion, nous sommes constamment à la recherche de talents passionnés pour renforcer notre équipe. Poste : Network And System Administrator (Sousse) En tant que Network And System Administrator, vous serez responsable de : Responsabilités clés : Ce que nous recherchons : Compétences et qualités requises : Rejoignez-nous : Si vous êtes prêt à faire passer votre carrière au niveau supérieur et à faire partie d'une entreprise qui valorise l'innovation, la croissance et la collaboration, nous voulons vous entendre ! Postulez dès maintenant pour rejoindre Ozeol et avoir un impact global avec votre expertise. Nous célébrons la diversité et nous nous engageons à créer un environnement inclusif pour tous les employés. Emploi Tunisie » Offres d'emploi à Sélectionnez Gouvernorat » Network And System Administrator","go, r",Il'y a 1 semaine
Développeur Frontend confirmé,Sté Dnext Services Sàrl,"Sousse, Sousse, Tunisie",https://www.tanitjobs.com/job/1978942/développeur-frontend-confirmé/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Sousse » Développeur Frontend confirmé DNEXT is recruiting a Mid-level Frontend Developer with expertise in React.js and TypeScript to join our dynamic team. This position requires a developer skilled in frontend technologies and capable of building complex, high-performance user interfaces. The Frontend Developer will have the following responsibilities: · Design, develop, and maintain user-facing features and interfaces using React.js. · Work with mapping frameworks to integrate spatial data visualization into the platform. · Collaborate closely with backend developers and other team members to ensure seamless integration of frontend and backend functionalities. · Optimize frontend performance to deliver fast, responsive user experiences. · Implement best practices in UI/UX design. · Participate in code reviews, offering feedback for improvement and striving for continuous innovation. Required Competencies: · Proven experience as a Frontend Developer with a strong focus on React.js. · Strong proficiency in HTML, CSS, TypeScript and JavaScript. · Excellent problem-solving skills and attention to detail in creating interactive, dynamic UIs. · Ability to collaborate effectively in a team and communicate clearly. · Experience in optimizing performance for large-scale data-driven applications. · Fluency in English and strong communication skills. Preferred Qualifications: · Previous experience in a startup environment. · Experience working with Ant Design and/or AG Grid. · Experience working with mapping frameworks such as OpenLayers, Leaflet or similar tools. · Knowledge of Node.js to better collaborate with backend developers. · Familiarity with testing frameworks for frontend applications (e.g., Jest, Cypress). · Experience working with CI/CD pipelines for frontend deployments. If you are passionate about frontend development and possess the necessary technical and soft skills, we would love to hear from you! Emploi Tunisie » Offres d'emploi à Sousse » Développeur Frontend confirmé","ci/cd, excel, java, node.js, r, react, typescript",Il'y a 4 semaines
SPÉCIALISTE ENABLEMENT IA – HOC,HEALTHLINK TUNISIA,"Les berges du lac, Tunis, Tunisie",https://www.tanitjobs.com/job/1984744/spécialiste-enablement-ia-hoc/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à tunis » SPÉCIALISTE ENABLEMENT IA – HOC Agence de communication offshore recherche 1 Spécialiste Enablement IA pour renforcer son ""AI Squad"" et accompagner la transformation IA de ses équipes basées en Tunisie et en France! ✨ En tant que Spécialiste Enablement IA, vous jouerez un rôle clé dans l’adoption concrète de l’intelligence artificielle au sein de nos agences. Vous accompagnerez les équipes dans l’usage des outils IA (Microsoft Copilot, Power Automate, Copilot Studio…), développerez des cas d’usage métiers et contribuerez à la mise en place d’automatisations innovantes, au service de nos agences conseil basées en Tunisie et en France. Accompagner les équipes dans l’usage des outils IA Travailler au cœur de l’AI Squad Développer des outils et automatisations internes Assurer une veille IA active ⭐ Diplôme en informatique ou domaine connexe, avec une forte appétence pour l’IA et l’accompagnement des équipes⭐ 3 à 5 ans d’expérience en consulting IA, transformation digitale ou poste similaire⭐ Excellent niveau en français, parlé, lu et écrit⭐ Bon niveau en anglais, parlé, lu et écrit ⭐ Maîtrise avancée de : ⭐ Connaissances en programmation souhaitées: Python, JavaScript, C++ (ou équivalent) ⭐⭐ Une expérience réussie sur des projets IA concrets, mêlant accompagnement, automatisation et innovation, sera fortement appréciée. Si vous êtes curieux(se), autonome, rigoureux(se), avec un excellent relationnel et un vrai goût pour l’innovation et le travail en équipe, ce poste est fait pour vous ! Rejoignez une équipe experte, passionnée et en forte croissance, évoluez dans un environnement stimulant au sein d’un groupe international dynamique, et contribuez à des projets IA stratégiques pour des clients prestigieux et des marques innovantes. Une étape de test technique est prévue dans le processus de recrutement. Bonne chance à tous ! Emploi Tunisie » Offres d'emploi à tunis » SPÉCIALISTE ENABLEMENT IA – HOC","c++, excel, git, go, java, python, r",Il'y a 3 jours
Offre de Stages PFE – IA | Cybersécurité | Marketing Digital,Averroes Solutions,"Ariana, Ariana, Tunisie",https://www.tanitjobs.com/job/1978618/offre-de-stages-pfe-ia-cybersécurité-marketing-digital/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi en Tunisie » Offre de Stages PFE – IA | Cybersécurité | Marketing Digital Type : Stage PFE – Temps plein Durée : 4 à 6 mois Début : Flexible Notre société recrute des stagiaires PFE motivé(e)s et compétents dans les domaines suivants :- Intelligence Artificielle (IA)- Cybersécurité- Marketing Digital Nous recherchons des profils opérationnels. Les candidatures sans compétences réelles ou uniquement théoriques ne seront pas retenues. Profil 1 – Stage PFE Intelligence Artificielle (IA) Participer au développement de solutions IA réelles (ML, DL, LLM, automatisation intelligente) intégrées à des applications métiers. Développement de modèles Machine Learning / Deep Learning Traitement et exploitation de datasets réels IA appliquée : NLP, vision, prédiction Intégration IA (API, outils métiers, ERP) LLM, chatbots, RAG (selon niveau) Profil requis (OBLIGATOIRE) Très bonne maîtrise de Python Frameworks IA : TensorFlow / PyTorch / Scikit-learn Compréhension réelle des concepts IA (pas seulement théorique) Formation en IA, Data Science, Informatique, Génie logiciel Bonus : GitHub actif, LLM, LangChain, FastAPI, Docker Profil 2 – Stage PFE Cybersécurité Travailler sur la sécurisation d’applications web, serveurs et infrastructures dans un contexte professionnel réel. Audit de sécurité (OWASP Top 10) Tests de vulnérabilités applications web Sécurisation serveurs Linux / VPS / Cloud Mise en place de bonnes pratiques sécurité Documentation et recommandations techniques Bases solides en réseaux & systèmes Connaissances en sécurité web Formation en Cybersécurité / Réseaux / Informatique Bonus : Burp Suite, Metasploit, Nmap, TryHackMe, Hack The Box Profil 3 – Stage PFE Marketing Digital Contribuer à des projets réels de génération de leads, visibilité et growth pour des clients et pour Navitrends. Gestion de campagnes Google Ads / Meta Ads SEO & contenu digital Marketing automation & tunnels de conversion Analyse des performances (KPI, ROI, GA4) Branding & communication digitale Formation en Marketing Digital / Business / Communication Bonne compréhension des leviers digitaux Esprit analytique et orienté résultats À l’aise avec les outils marketing Bonus : Google Ads, SEO, automation, Canva, GA4 Projets réels et concrets (pas de PFE fictif) Encadrement sérieux et technique Environnement professionnel stimulant Possibilité de pré-embauche Attestation & recommandation Spécialité choisie (IA / Cybersécurité / Marketing Digital) (IA : lien GitHub fortement recommandé) Emploi Tunisie » Offres d'emploi en Tunisie » Offre de Stages PFE – IA | Cybersécurité | Marketing Digital","deep learning, docker, git, go, linux, machine learning, python, pytorch, r, scikit-learn, tensorflow",Il'y a 1 mois
Customer Success Manager,Qualipro,"Menzah , Ariana, Tunisie",https://www.tanitjobs.com/job/1984903/customer-success-manager/?backPage=&searchID=1772106307.6119,"Emploi Tunisie » Offres d'emploi à Tunis » Customer Success Manager Lieu : Tunis, Menzah 4 Expérience : Minimum 3 ans Domaine : IT Démarrage : Dès que possible QUALIPRO, l’une des offres logicielles du groupe Imagine Human est un acteur de référence dans le domaine de la gestion de la qualité. Présente à l’international dans une quarantaine de pays, notre entreprise est spécialisée dans la digitalisation des systèmes de management de la Qualité et QHSE (Qualité, Hygiène, Sécurité et Environnement). Nous offrons un environnement de travail stimulant et bienveillant, où l'épanouissement personnel et professionnel de chaque collaborateur est une priorité. En intégrant notre équipe, vous participerez à des projets innovants ayant un impact significatif sur nos clients. Dans un contexte de forte croissance, nous recherchons un(e) Customer Success Manager pour renforcer notre équipe commerciale, contribuer à la fidélisation de nos clients et assurer l’augmentation de notre chiffre d’affaires via des ventes complémentaires. En tant que CSM, vous êtes le garant de l’adoption, de la satisfaction et de la fidélisation de notre portefeuille clients. Véritable « voix du client » en interne, vous l'accompagnez pour maximiser la valeur qu'il tire de notre solution, vous identifiez ses points de douleur, analysez ses usages pour maximiser la valeur produit (rétention et upsell), agissant en lien étroit avec les équipes produit/technique Vos principales missions : Votre efficacité sera mesurée via KPI’s suivants : Ce que nous offrons : Emploi Tunisie » Offres d'emploi à Tunis » Customer Success Manager","git, r",Il'y a 2 jours
Développeur Full Stack (React + Node/NestJS) - H/F,TuniTeam,"Sfax, Sfax, Tunisie",https://www.tanitjobs.com/job/1944071/développeur-full-stack-react-node-nestjs-h-f/?backPage=&searchID=1772106460.0746,"Emploi Tunisie » Offres d'emploi à Sfax » Développeur Full Stack (React + Node/NestJS) - H/F En tant qu’Ingénieur Full Stack JS, vous jouerez un rôle central dans notre équipe R&D, en participant activement au développement et à l’évolution technique d'une nouvelle plateforme web. Vos missions principales : Développement Full Stack : Concevoir, développer et maintenir des fonctionnalités sur l’ensemble de la stack JavaScript (Node.js côté back). Qualité et performance : Garantir un code propre, testé et performant. Participer à l’architecture scalable et à la sécurisation des applications. Co-construction produit : Collaborer avec les équipes Produit et Design pour développer des solutions utiles et efficaces, centrées sur l’utilisateur. Leadership technique : À moyen terme, possibilité d’évoluer vers un rôle de Lead Technique sur nos projets JavaScript, selon vos aspirations. Formation & expérience : Bac+5 en informatique ou équivalent, avec au moins 2 ans d’expérience en développement web, dont une part significative en JavaScript full stack. Maîtrise de JavaScript (ES6+) et idéalement TypeScript. Maîtrise des API Atlassian (Jira REST API) pour intégrer les fonctionnalités Connaissance des concepts Jira (issues, custom fields, permissions) Bonne connaissance de Vue.js (ou React/Angular) pour le front. Solide expérience en Node.js (Express, Nest ou équivalent) pour le back. Base de données & API : À l’aise avec PostgreSQL, MongoDB, et la conception d’API REST (ou GraphQL). Qualité logicielle : Vous appliquez les bonnes pratiques de développement (tests, documentation, revues de code), avez une sensibilité à la sécurité applicative et connaissez les principes CI/CD. Méthodologie : Expérience avec les méthodes Agile (Scrum, Kanban) appréciée. Soft skills : Esprit d’équipe, curiosité, autonomie. Vous aimez proposer des idées, comprendre les besoins utilisateurs et aider les autres à progresser. Langues : Français courant, anglais technique suffisant pour évoluer dans un contexte international ponctuel. Emploi Tunisie » Offres d'emploi à Sfax » Développeur Full Stack (React + Node/NestJS) - H/F","agile, angular, ci/cd, express, graphql, java, mongodb, node.js, postgresql, r, react, rest api, scala, scrum, typescript, vue.js",Il'y a 3 semaines
Expert Senior Confirmé Front-End Angular (réf 1/2026),SIMAC,"centre ville, Tunis, Tunisie",https://www.tanitjobs.com/job/1716791/expert-senior-confirmé-front-end-angular-réf-1-2026/?backPage=&searchID=1772106460.0746,Emploi Tunisie » Offres d'emploi à Bab Bhar » Expert Senior Confirmé Front-End Angular (réf 1/2026) Emploi Tunisie » Offres d'emploi à Bab Bhar » Expert Senior Confirmé Front-End Angular (réf 1/2026),"angular, r",Il'y a 1 semaine
